iter	Passed	Remaining
171	1988	9574
172	1999	9559
173	2010	9544
174	2021	9527
175	2031	9513
176	2044	9504
177	2055	9490
178	2066	9475
179	2077	9464
180	2088	9449
181	2099	9434
182	2109	9418
183	2120	9404
184	2131	9388
185	2142	9376
186	2154	9364
187	2164	9350
188	2175	9335
189	2187	9324
190	2198	9312
191	2210	9300
192	2220	9284
193	2231	9271
194	2242	9258
195	2253	9244
196	2264	9230
197	2275	9215
198	2286	9203
199	2297	9190
200	2308	9177
201	2319	9163
202	2330	9151
203	2342	9139
204	2353	9126
205	2364	9112
206	2375	9098
207	2385	9084
208	2396	9071
209	2408	9058
210	2418	9044
211	2430	9032
212	2441	9019
213	2452	9006
214	2463	8993
215	2474	8980
216	2485	8968
217	2496	8954
218	2506	8939
219	2517	8926
220	2528	8913
221	2539	8900
222	2550	8886
223	2561	8875
224	2573	8862
225	2584	8851
226	2596	8840
227	2607	8827
228	2617	8813
229	2628	8800
230	2640	8791
231	2651	8778
232	2662	8763
233	2673	8752
234	2684	8739
235	2695	8726
236	2707	8715
237	2717	8701
238	2728	8687
239	2739	8674
240	2751	8664
241	2761	8650
242	2772	8637
243	2784	8625
244	2795	8614
245	2806	8602
246	2817	8589
247	2828	8577
248	2839	8563
249	2851	8553
250	2862	8540
251	2873	8528
252	2884	8515
253	2894	8501
254	2905	8489
255	2917	8477
256	2927	8464
257	2938	8451
258	2949	8438
259	2960	8426
260	2971	8414
261	2982	8402
262	2993	8389
263	3004	8376
264	3016	8366
265	3027	8355
266	3039	8345
267	3051	8334
268	3063	8325
269	3074	8313
270	3086	8301
271	3097	8290
272	3109	8279
273	3119	8266
274	3131	8254
275	3143	8244
276	3154	8233
277	3165	8221
278	3176	8208
279	3188	8199
280	3199	8185
281	3210	8173
282	3221	8161
283	3232	8149
284	3243	8138
285	3254	8125
286	3266	8114
287	3276	8101
288	3287	8088
289	3298	8076
290	3310	8065
291	3321	8053
292	3332	8040
293	3343	8028
294	3355	8018
295	3367	8008
296	3379	7999
297	3391	7989
298	3402	7977
299	3413	7964
300	3424	7952
301	3436	7942
302	3447	7929
303	3458	7917
304	3469	7905
305	3482	7898
306	3494	7887
307	3505	7875
308	3516	7862
309	3527	7850
310	3537	7837
311	3548	7824
312	3559	7813
313	3570	7801
314	3582	7791
315	3594	7779
316	3605	7767
317	3616	7755
318	3626	7742
319	3638	7731
320	3650	7721
321	3661	7708
322	3671	7696
323	3683	7684
324	3694	7672
325	3705	7660
326	3716	7648
327	3726	7635
328	3737	7622
329	3748	7610
330	3759	7599
331	3771	7588
332	3783	7577
333	3794	7565
334	3807	7557
335	3818	7546
336	3830	7535
337	3841	7524
338	3854	7515
339	3865	7503
340	3876	7492
341	3887	7480
342	3898	7467
343	3909	7455
344	3920	7443
345	3931	7431
346	3942	7419
347	3953	7407
348	3964	7395
349	3975	7382
350	3986	7370
351	3998	7360
352	4009	7348
353	4020	7336
354	4031	7325
355	4042	7313
356	4053	7301
357	4064	7289
358	4075	7276
359	4115	7316
360	4130	7310
361	4147	7308
362	4174	7325
363	4224	7380
364	4239	7376
365	4250	7362
366	4262	7351
367	4273	7339
368	4284	7326
369	4296	7315
370	4307	7303
371	4318	7291
372	4329	7278
373	4341	7266
374	4352	7254
375	4363	7241
376	4374	7229
377	4385	7216
378	4399	7208
379	4415	7204
380	4429	7196
381	4443	7188
382	4456	7178
383	4469	7170
384	4482	7160
385	4495	7151
386	4509	7142
387	4522	7132
388	4535	7124
389	4548	7115
390	4562	7106
391	4574	7095
392	4585	7082
393	4597	7070
394	4608	7058
395	4619	7046
396	4631	7034
397	4642	7022
398	4653	7009
399	4665	6998
400	4676	6986
401	4688	6973
402	4699	6961
403	4710	6949
404	4722	6937
405	4734	6926
406	4745	6914
407	4757	6902
408	4768	6890
409	4780	6878
410	4791	6866
411	4802	6854
412	4814	6842
413	4826	6831
414	4836	6818
415	4848	6806
416	4859	6794
417	4871	6782
418	4882	6770
419	4893	6757
420	4904	6745
421	4915	6733
422	4926	6720
423	4938	6709
424	4949	6696
425	4960	6683
426	4970	6670
427	4982	6658
428	4993	6645
429	5003	6632
430	5014	6619
431	5025	6607
432	5037	6596
433	5048	6584
434	5083	6602
435	5117	6620
436	5146	6630
437	5159	6619
438	5173	6611
439	5212	6634
440	5223	6621
441	5234	6608
442	5246	6596
443	5257	6583
444	5269	6571
445	5280	6559
446	5292	6547
447	5303	6534
448	5314	6521
449	5325	6509
450	5336	6496
451	5348	6484
452	5359	6471
453	5370	6458
454	5381	6446
455	5393	6434
456	5404	6421
457	5415	6409
458	5427	6396
459	5438	6383
460	5449	6371
461	5460	6358
462	5471	6345
463	5482	6333
464	5493	6320
465	5504	6307
466	5515	6294
467	5526	6282
468	5537	6269
469	5549	6257
470	5565	6250
471	5578	6240
472	5592	6231
473	5607	6222
474	5620	6212
475	5634	6202
476	5648	6192
477	5661	6182
478	5674	6172
479	5687	6161
480	5700	6151
481	5713	6140
482	5725	6129
483	5736	6116
484	5748	6103
485	5759	6091
486	5771	6079
487	5782	6067
488	5794	6054
489	5805	6042
490	5816	6030
491	5828	6017
492	5839	6005
493	5850	5992
494	5862	5980
495	5873	5968
496	5885	5956
497	5896	5943
498	5907	5931
499	5918	5918
500	5929	5906
501	5941	5893
502	5953	5882
503	5964	5869
504	5975	5857
505	5987	5845
506	5999	5833
507	6010	5821
508	6021	5808
509	6034	5797
510	6045	5785
511	6057	5773
512	6068	5761
513	6079	5748
514	6091	5736
515	6102	5723
516	6113	5711
517	6124	5698
518	6135	5686
519	6146	5673
520	6157	5660
521	6168	5648
522	6179	5636
523	6191	5624
524	6202	5612
525	6225	5610
526	6249	5608
527	6283	5617
528	6296	5606
529	6325	5609
530	6347	5605
531	6368	5602
532	6380	5590
533	6392	5578
534	6403	5565
535	6414	5552
536	6425	5540
537	6437	5528
538	6449	5516
539	6460	5503
540	6472	5491
541	6484	5479
542	6495	5466
543	6506	5454
544	6519	5442
545	6531	5430
546	6542	5418
547	6554	5405
548	6565	5393
549	6576	5380
550	6588	5368
551	6599	5355
552	6610	5343
553	6621	5330
554	6631	5317
555	6642	5304
556	6654	5292
557	6665	5279
558	6675	5266
559	6687	5254
560	6697	5241
561	6708	5228
562	6725	5219
563	6739	5209
564	6752	5198
565	6765	5187
566	6779	5177
567	6792	5166
568	6805	5155
569	6819	5144
570	6832	5133
571	6846	5122
572	6859	5111
573	6872	5100
574	6883	5087
575	6895	5075
576	6906	5063
577	6917	5050
578	6928	5037
579	6939	5025
580	6951	5012
581	6962	5000
582	6973	4988
583	6985	4976
584	6997	4963
585	7009	4951
586	7020	4939
587	7031	4927
588	7042	4914
589	7053	4901
590	7064	4889
591	7076	4876
592	7088	4865
593	7099	4852
594	7111	4840
595	7122	4828
596	7134	4816
597	7146	4803
598	7157	4791
599	7168	4779
600	7180	4766
601	7192	4755
602	7204	4743
603	7216	4731
604	7227	4718
605	7237	4705
606	7248	4693
607	7260	4680
608	7270	4668
609	7282	4655
610	7294	4644
611	7305	4631
612	7315	4618
613	7326	4605
614	7337	4593
615	7347	4580
616	7358	4567
617	7386	4565
618	7406	4559
619	7427	4552
620	7438	4539
621	7453	4529
622	7495	4535
623	7510	4525
624	7540	4524
625	7551	4511
626	7563	4499
627	7574	4486
628	7585	4474
629	7597	4461
630	7609	4450
631	7621	4437
632	7632	4425
633	7643	4412
634	7655	4400
635	7666	4387
636	7677	4375
637	7688	4362
638	7700	4350
639	7712	4338
640	7723	4325
641	7735	4313
642	7746	4300
643	7757	4288
644	7768	4275
645	7780	4263
646	7791	4250
647	7802	4238
648	7813	4225
649	7823	4212
650	7835	4200
651	7846	4188
652	7857	4175
653	7870	4163
654	7884	4152
655	7897	4141
656	7911	4130
657	7924	4119
658	7938	4107
659	7951	4095
660	7965	4084
661	7978	4073
662	7993	4062
663	8006	4051
664	8019	4039
665	8032	4028
666	8044	4016
667	8074	4013
668	8088	4002
669	8107	3993
670	8133	3988
671	8155	3980
672	8199	3984
673	8212	3971
674	8223	3959
675	8234	3946
676	8245	3934
677	8257	3921
678	8268	3909
679	8280	3896
680	8292	3884
681	8303	3871
682	8314	3859
683	8325	3846
684	8337	3833
685	8348	3821
686	8360	3808
687	8371	3796
688	8382	3783
689	8393	3771
690	8404	3758
691	8416	3745
692	8427	3733
693	8439	3721
694	8451	3708
695	8462	3696
696	8473	3683
697	8485	3671
698	8496	3658
699	8507	3646
700	8519	3633
701	8544	3627
702	8573	3622
703	8604	3617
704	8633	3612
705	8679	3614
706	8700	3605
707	8711	3593
708	8722	3580
709	8734	3567
710	8746	3555
711	8757	3542
712	8768	3529
713	8780	3517
714	8791	3504
715	8803	3491
716	8815	3479
717	8826	3466
718	8838	3454
719	8849	3441
720	8861	3428
721	8872	3416
722	8883	3403
723	8894	3390
724	8905	3378
725	8917	3365
726	8928	3352
727	8940	3340
728	8951	3327
729	8963	3315
730	8974	3302
731	8986	3290
732	8998	3277
733	9009	3265
734	9020	3252
735	9031	3239
736	9048	3229
737	9061	3217
738	9075	3205
739	9087	3193
740	9100	3181
741	9114	3169
742	9127	3157
743	9141	3145
744	9154	3133
745	9167	3121
746	9180	3109
747	9193	3097
748	9205	3084
749	9236	3078
750	9250	3067
751	9282	3061
752	9335	3062
753	9347	3049
754	9379	3043
755	9391	3031
756	9402	3018
757	9414	3005
758	9425	2992
759	9436	2980
760	9448	2967
761	9458	2954
762	9470	2941
763	9481	2928
764	9494	2916
765	9506	2903
766	9517	2891
767	9528	2878
768	9539	2865
769	9551	2852
770	9562	2840
771	9573	2827
772	9585	2814
773	9596	2802
774	9607	2789
775	9618	2776
776	9629	2763
777	9639	2750
778	9651	2738
779	9661	2725
780	9672	2712
781	9683	2699
782	9694	2686
783	9705	2673
784	9716	2661
785	9726	2648
786	9737	2635
787	9748	2622
788	9759	2610
789	9771	2597
790	9782	2584
791	9794	2572
792	9804	2559
793	9816	2546
794	9827	2534
795	9837	2521
796	9848	2508
797	9860	2495
798	9871	2483
799	9882	2470
800	9893	2457
801	9903	2445
802	9914	2432
803	9926	2419
804	9937	2407
805	9949	2394
806	9960	2382
807	9971	2369
808	9982	2356
809	9993	2344
810	10004	2331
811	10015	2318
812	10026	2306
813	10038	2293
814	10049	2281
815	10060	2268
816	10071	2255
817	10082	2243
818	10092	2230
819	10103	2217
820	10114	2205
821	10126	2192
822	10137	2180
823	10147	2167
824	10158	2154
825	10169	2142
826	10180	2129
827	10192	2117
828	10203	2104
829	10214	2092
830	10225	2079
831	10236	2066
832	10247	2054
833	10258	2041
834	10270	2029
835	10281	2016
836	10292	2004
837	10303	1991
838	10314	1979
839	10325	1966
840	10336	1954
841	10347	1941
842	10359	1929
843	10390	1920
844	10423	1911
845	10435	1899
846	10467	1890
847	10500	1882
848	10512	1869
849	10534	1859
850	10556	1848
851	10567	1835
852	10578	1823
853	10589	1810
854	10600	1797
855	10611	1785
856	10622	1772
857	10634	1759
858	10644	1747
859	10655	1734
860	10666	1722
861	10677	1709
862	10689	1696
863	10700	1684
864	10710	1671
865	10721	1658
866	10732	1646
867	10744	1633
868	10756	1621
869	10769	1609
870	10779	1596
871	10790	1583
872	10801	1571
873	10813	1558
874	10823	1546
875	10834	1533
876	10846	1521
877	10859	1508
878	10869	1496
879	10880	1483
880	10891	1471
881	10902	1458
882	10913	1446
883	10924	1433
884	10936	1421
885	10947	1408
886	10958	1396
887	10970	1383
888	10981	1371
889	10993	1358
890	11005	1346
891	11016	1333
892	11028	1321
893	11039	1308
894	11051	1296
895	11062	1284
896	11073	1271
897	11085	1259
898	11096	1246
899	11107	1234
900	11117	1221
901	11128	1209
902	11140	1196
903	11151	1184
904	11161	1171
905	11172	1159
906	11183	1146
907	11194	1134
908	11205	1121
909	11216	1109
910	11227	1096
911	11239	1084
912	11250	1072
913	11262	1059
914	11273	1047
915	11284	1034
916	11295	1022
917	11307	1009
918	11317	997
919	11329	985
920	11340	972
921	11352	960
922	11362	947
923	11373	935
924	11384	923
925	11395	910
926	11406	898
927	11417	885
928	11428	873
929	11439	861
930	11450	848
931	11461	836
932	11472	823
933	11483	811
934	11494	799
935	11505	786
936	11516	774
937	11527	761
938	11538	749
939	11569	738
940	11580	726
941	11595	713
942	11624	702
943	11679	692
944	11691	680
945	11723	669
946	11734	656
947	11745	644
948	11756	631
949	11767	619
950	11778	606
951	11789	594
952	11800	581
953	11811	569
954	11822	557
955	11833	544
956	11844	532
957	11854	519
958	11865	507
959	11876	494
960	11886	482
961	11898	470
962	11909	457
963	11920	445
964	11931	432
965	11942	420
966	11953	407
967	11964	395
968	11975	383
969	11986	370
970	11997	358
971	12007	345
972	12018	333
973	12029	321
974	12040	308
975	12051	296
976	12063	283
977	12074	271
978	12086	259
979	12097	246
980	12108	234
981	12119	222
982	12130	209
983	12141	197
984	12152	185
985	12164	172
986	12175	160
987	12187	148
988	12203	135
989	12217	123
990	12229	111
991	12241	98
992	12254	86
993	12267	74
994	12279	61
995	12290	49
996	12303	37
997	12315	24
998	12328	12
999	12339	0
